"business","registerid","storeid"
kedaikopikl,"64c1f7544301790008a8423f","64c1f7544301790008a84239"
ninebar,"667d8a26e5ac7e0007212d5d","667d8a26e5ac7e0007212d5b"
theloftbahau,"632003786abb6500099a250c","632003786abb6500099a250a"
langhiamkopitiam,"6371f8d02559530008d54f42","6371f8d02559530008d54f40"
auntyamyskitchen,"650a8c4ed70ac00007ccad3b","650a8c4ed70ac00007ccad2b"
mutiarabiruborneobistro,"62c7d5d87ded7b0007f59cb5","62c7d5d87ded7b0007f59cb4"
majesticwomens,"668fb906792ceb000714fa6f","66e406d9abd6be0007eadc39"
sushikazu,"63b4eec655e45f0008672ef7","63b4eda56908310007197cd5"
fafamiethebaker,"6479a2c5e1a17f00094205ea","5f867b7706573100068c1d91"
sizzleandsauce,"66bed846fe9e620006822549","66be27bd84f18c00075ccad9"
altitudecraftcoffee,"66a347595799a300067b4303","66a347595799a300067b42ff"
raajirawang,"5eacc98adb8f416b889c70e6","5eacc98adb8f416b889c70df"
drysuper-etc,"6303652b16a3a60007ca0f70","6303648409777f0007a7b40f"
string,"65a5ec58f3f76e00077e7252","65a5ec58f3f76e00077e724e"
blendsmiths,"5dcbb8b457d27f28e7add67e","5dcbb8b457d27f28e7add67d"
fikacafe,"6475c526a5ea220007e12ebd","6475c526a5ea220007e12ebb"
teslahcoffee,"66d0477118c81e00077dee61","66d0477118c81e00077dee5f"
picchanantoei99,"660660a865e9cf00078a82b6","660660a865e9cf00078a82b4"
spetshop,"618e2a1a9aa42800069300c7","618e2a1a9aa42800069300c6"
botanikasociallounge,"6406d107ec81060008e10e55","6406d107ec81060008e10e53"
thosaicafe,"5dc672d77c609856c8fa1f73","5dc672d77c609856c8fa1f72"
braybakery,"6694fba8ad18bc0007df6807","61b6fd41d0d27500066c29fa"
aztomyam,"65a16958e3c3e70007e43d98","65a16958e3c3e70007e43d96"
silverscreencorporationsdnbhd,"66e2ba1a7943bf000782271b","66e2ba1a7943bf0007822719"
goldenphoenix,"629044febeeab10007682c5e","629044febeeab10007682c5d"
papabo,"65840306638e980006d5ab85","65840306638e980006d5ab83"
"88wok","668f7a3f72f5310007f0faca","668f7a3f72f5310007f0fac8"
restorancheflow1997,"6582ae4873e959000769b0e5","6582ae4873e959000769b0e3"
miercafe,"63cd301976a1da0009a2818c","63cd301976a1da0009a2818a"
bakeculture,"597062525bf129d92e9bd5d4","5960516a8cc789640624ecfe"
cloudforest,"650286f4f93c8400077130fe","650286f4f93c8400077130fc"
allin,"5c35d45311fc0b308ec393ab","5c35d36fcf2c554280f5d539"
maktamnasikukusayamdara88,"5e247b5c4c7d6717169ab458","5e247b5c4c7d6717169ab457"
majestiq,"60f92123b9650e00064995fe","60f92123b9650e00064995fd"
legenrestaurant,"5e6f581e9690da55384c1204","5e6f581e9690da55384c1203"
theblackbasket,"661fc5972823d20007a98a88","661fc5283c21f40007833126"
dimsumandme,"6688f34fb77b400007fb216a","6688f34fb77b400007fb2167"
duriangardens,"66d18100facab20008eaa474","66d18100facab20008eaa472"
thedugout,"5c57ef429491ac0d9840e3ed","5c57ef429491ac0d9840e3ec"
gachakohi,"64a41fe179df240007fe3b21","64a41fe179df240007fe3b1f"
omulab,"5e7983667e29bd26ec2452d2","5e7983667e29bd26ec2452d1"
asmalldeli,"6539dabd1121e50007ed01a2","6539dabd1121e50007ed01a0"
kedaibukubanggol,"603759884b6b6900062c40c7","5f95534aca2d300006737290"
jombake,"5b348d7843c7a85e7c66aadc","5b348d7843c7a85e7c66aadb"
santankelapaanuar,"65b0838b0806e100079d12d6","65b0838b0806e100079d12d4"
impulsegaming,"5bf591cd03ab420ed88200bf","5c626e9025aa5d17fb9e85da"
subcaponicafe,"6540cb82e73fd300074d143c","6540cb82e73fd300074d1438"
mototyrecentral,"6401b28f152eba00081922d9","6401b28f152eba00081922d7"
absorbsunlight,"6655b3f87cb9e80007a7c8bd","6655b3f87cb9e80007a7c8bb"
nasigorengmelimpahviral,"6331b3fe87c97b0008c99c8c","6331b3fe87c97b0008c99c88"
rentakartisans,"66baed807fd70a0007cf3c86","66692a07a5ec6a000776674c"
hlrestaurant,"621702be81dfd50006e67245","621702be81dfd50006e67243"
lunachampagnecaviarbar,"65531f2e58576400065f0dff","65531f2e58576400065f0dfd"
bondcafe,"639acc30cdd34000081ab068","639acc30cdd34000081ab063"
kedaibukubanggol,"601fa05d5f259800064f1b17","602398a3f074a70006e398cc"
corecafe,"65603fd00413e000079ebe8c","65603fd00413e000079ebe88"
naskencoffee,"634f770bdaebe40007396ca7","633d0feea8e119000771bcea"
naskencoffee,"6566f0766e114ed3caf7b4f1","65a620054d12ad00068cab4f"
breakfastmagnolia,"64548a2811685400072adf36","645b190138fa3a00077db4bd"
cimanchicoffee,"6423aeec3bdc650007fbff85","6423aeec3bdc650007fbff83"
borakoreanmart,"6192369b02718100069f2dcf","6195d3b7f243ed000638e880"
restoranmasterhee,"62e9025ea0f3ca00090d5ff3","62e9025ea0f3ca00090d5fee"
naskencoffee,"60adb2e2e24cba00066cfa06","60adabbd3ce00d000771fda1"
mikawabylongbeach,"64ef2608c4794b0007b1345d","64ef2608c4794b0007b1345b"
myjapanesefood,"65732c6323b1cc0008ccdcaa","65732c6323b1cc0008ccdca6"
floccusfloccuscafe,"6638455e770e230007b0bfd4","6638455e770e230007b0bfd2"
anipnetworktrading,"66eaee2362357f0006b5f9b4","66eaee2362357f0006b5f9b2"
bakeculture,"578ff14e68f57d40a40a088d","578ff14e68f57d40a40a088c"
karnivormalaya,"5e9b2b264cbe09107ad88022","5e9b2b264cbe09107ad88021"
forevercoffeeroasters,"66f43308f916790007424d74","66f43308f916790007424d72"
beanandbarrel,"6481ae1711488f00078068ed","6481ae1711488f00078068eb"
angahbistro,"6457d0560102860007d187f6","6457d0560102860007d187f4"
smokepapabbq,"61cc36df3fe1000006624a7f","61cc36df3fe1000006624a7e"
eatand,"651a71bb9704ff0008f4aafc","651a71bb9704ff0008f4aafa"
abangadikexpress,"6517e77a385ae80007e1ee2b","6517e77a385ae80007e1ee26"
hyeong,"62b43407f51afb0007dcf00b","62b43407f51afb0007dcf009"
"103coffeeworkshop","60180fb4ee153800062c7b25","5df7487285ac1e35e7dffaa2"
tkwannakorn98,"59f93bf89392a1b72f677388","59f93bf89392a1b72f677387"
itikpanggangnonamanes,"665e8085a49eef0007e204e1","665e8085a49eef0007e204df"
storehubmin,"653b8dff38cd9f00e3f03587","648054250f873d00088f7767"
meguiarsbyhouseofauto,"5fd2f802cd515800068345bb","5fd2f802cd515800068345ba"
nota,"6200d11e3e42ab0006c537c4","6200d11e3e42ab0006c537c3"
klipcoffee,"65f278dde6ab8e0007a6347c","65f278dde6ab8e0007a6347a"
orientaldeli,"5c3db13593a86b7871559715","5c3db13593a86b7871559714"
robertospronto,"642d39bc101e810007d7c21d","642d39bc101e810007d7c21b"
storehubvinvin,"628daf822deb3d0007626dc3","60fa86a78e8ff50006b9a465"
biryanihousemayacatering,"5fb347cdaf3998000686cece","5fb347cdaf3998000686cecd"
chafeiklgateway,"5dccb68494eb3a49c617fe7d","5dccb68494eb3a49c617fe7c"
exomicventures,"5cee8c5148443221cc5c1a0c","63d393a82146f000074bb270"
vintry,"60d1872725bda8000663e226","60d18d2f25bda8000664bb6f"
boinkbakery,"626671ded3235e0008fc71c1","626671ded3235e0008fc71be"
imikaempiresdnbhd,"5a7d83e36878b592402ea7ef","5a7a7c1ced05bb96404a58d1"
villacarehealthandwellnesscentertaguig,"6306e95c3d11530007979b55","6306e95c3d11530007979b53"
azcoffee,"632032d86d69740007ba456b","632032d86d69740007ba4566"
talon,"63d3ce1e9a89e6000757a0b6","657a9a8c8ac55d0007144720"
animalwellness,"63e20115c7dfeb00079bc0f3","5825d9d9c7e536be3e8ad90d"
thefivecafe,"66ce8d99d56b91000792e7e9","66ce8d99d56b91000792e7e7"
bundlepreloved,"5cb593b141f2645010865f56","5cb587b1165f5d647ff35d33"
vcr,"63647dfe0827a5000893fcfc","635f8546dfc792000707ea90"
starshipclothing,"5cece373010cb654ae5cf944","5cece373010cb654ae5cf943"
beepdeliveryops,"5e94096b07612545c4301429","5e806691322bdd231653d70c"
imikaempiresdnbhd,"64e72b0d319ff800065adff1","64e4551fb375ac00087a4ba8"
weoutsidecafe,"62e89aa2af98ce00069aa32d","62e89aa2af98ce00069aa32c"
petadventure,"5e43d7a0a6c20e7e75e74978","5e43d7a0a6c20e7e75e74977"
lattalilat,"57b668fa3f3c6e6b14a54ad2","57b668fa3f3c6e6b14a54ad1"
frozen8,"63b4f0fc55e45f0008678d35","63b4f0fc55e45f0008678d33"
moltenchocolatecafe,"64102ee72892820007cf288f","609a0c1e60b87700060f744e"
tmusj10,"5e0c6ac21977f70910f9831d","5da6bf8c2349012c915107e4"
thestadiumcafe,"65bcb28f66510600079aba7d","65bcb28f66510600079aba7b"
sendhoracosmetic,"5de5468bec7f7420fa8eb565","5de5468bec7f7420fa8eb564"
"3to1partnersinc","6686345435b28800079f934b","6686345435b28800079f9349"
desarufruitfarm,"5bdcf3fbac0c615d19271f66","5bdb02f7496538125a4425a9"
robertzmart,"640fce55721ed300077e265e","640fce360e67fb0007e29ee6"
fa-me,"65a4a7b06d671d0007c27267","65a4a7b06d671d0007c27265"
redteahouse,"651b84129704ff00080ce6b3","651b84129704ff00080ce6af"
kopitiam101,"62f110fdad6a3b0009e9dce1","62f110fdad6a3b0009e9dcdf"
manbaksomasai,"62dea59ed932d30007480955","62dea59ed932d30007480954"
beefbowlsripetaling,"63e104b49b3ef600087386b9","63e104b49b3ef600087386b7"
communaltablebygn,"66b081d5cdc5ca000638ac33","66b0817e5c0dee00079572fe"
wataiwancts,"663344d1b3fe2a0007d3812d","663344d1b3fe2a0007d3812a"
pizzamascafe,"602ddfa414a96300067b822a","602ddfa414a96300067b8229"
lasunyakafe,"5de24604ae06343f5f110acb","5de24604ae06343f5f110aca"
mrthaistreetfood,"66c5bbfd2b5ee30007aaee6d","5e0984340da4e4465efb26ee"
lavayon,"64eeee5e337a080007d53544","64eeee5e337a080007d53542"
insidebarbangkok,"649e60b26569850008d09300","649e60b26569850008d092fe"
bulanmalamcharkueyteow,"66a8a997d3ee3f0007edc4d6","66a8a997d3ee3f0007edc4d4"
villamjmaristela,"5e68c17febc92c124da482d1","5e68c17febc92c124da482d0"
josbakery,"5d6f0fbe29c0295f22cef0b0","5d6f0fbe29c0295f22cef0af"
sg20,"6656dce09232fa0007155758","6656dce09232fa0007155756"
lachinesca,"661e1b58f3601e00075a3720","661e1b58f3601e00075a371b"
mulacoffee,"62b00e3731b74c00077cc450","62b00e3731b74c00077cc44f"
yusoffsonscatering,"65a8ee2bfb893a00074c691d","65a8ed68d0550e0006f3aa6a"
lostxfoundcafe,"6305eb221faf5a0007b49d66","6305eb221faf5a0007b49d63"
twinsdakgalbirestaurant,"667e59499d9b0d0007a6282a","667e59499d9b0d0007a62828"
blankroomcafe,"66ebc8ad7ba32700070c7f76","66ebc8ad7ba32700070c7f74"
thyruncit,"61a9b3694f30990006ea81c6","61a9b3694f30990006ea81c3"
againpc,"6267bbe94db4ca00083b1e01","6267bbe94db4ca00083b1dfa"
lgswinesspirits,"6541d73e51825300080836a3","6541d73e518253000808369f"
"31ststreetbarandrestaurant","64047e0645ad540006ea7ec6","64047e0645ad540006ea7ec4"
jemputminumkapten,"61aafbd91bb17100075bf7c7","5f6960bbd068f60006cc86af"
banisriceinabox,"61f48246ce98f1000728133a","61f48246ce98f10007281339"
sitiomaupot,"63be09e1c39ef90008a45c03","63a274cf1398820007b9a775"
nanchengkopitiam,"63c0cc79d194ae00075a91bf","63c0cc79d194ae00075a91bb"
berkatmadinahrestaurant,"645af923a9af2800071282d0","645af923a9af2800071282ce"
bingsucoffeecafe,"6560036fc17276000787e1ee","6560036fc17276000787e1eb"
manshorscoffee,"63490c80d8e34c0007d31b31","63490c80d8e34c0007d31b2f"
sidaresort,"5d63444c9a6a902a3b4095e3","5d63444c9a6a902a3b4095e2"
robcomputershop,"63e9ff2d3991c8000700be75","6487dc8acb811f0007c431ad"
butteryandco,"5ffe5f8a4acfc90006d1f467","5ffe5f8a4acfc90006d1f466"
littlejungle,"5d205ae72370df39bca36c6c","5d205ae72370df39bca36c6b"
bespokevoyager,"6656f598bc21e40006c145ad","6656f598bc21e40006c145aa"
eggxtracafe,"6410240a34fefc000771081b","6410240a34fefc0007710819"
onehotpot,"5df4b7b2606bb91606b1e043","5df4b7b2606bb91606b1e042"
epicresto,"63d9f06423f7b0000700501d","63d9f06423f7b0000700501b"
seni1,"66506cf1cac3dc0007f83ee3","66506cf1cac3dc0007f83ee1"
chadonkopitiam,"61f361244f36dc00061ae94a","61f361244f36dc00061ae949"
petitemaison,"650edde40e9ee60007be69d6","650edd1c3c677c00071b8042"
lokalekshahalam,"63e349129e2d37000737e838","63e349129e2d37000737e835"
harutrading,"5a1bbd6c691b9c10714b0f52","5a1bbd6c691b9c10714b0f51"
fivegrainnoodlesklang,"66fa2d3bbed9ca0007258a54","66fa2d3bbed9ca0007258a52"
nhcoffee,"63aec6be9e7b670008e6c6d0","63aec6be9e7b670008e6c6ce"
lachinesca,"66e036239d340b0007d2b5f5","66de97cee77a820007db2180"
fivegrainsnoodleskepong,"66cdb7483bcb80000794295c","66cdb7483bcb80000794295a"
pine38,"6675065466347900076ea085","6675065466347900076ea083"
disciplebrew,"653b6564f9ed5c0007b5f6e1","653b6564f9ed5c0007b5f6df"
ifoodcorner,"6454bbc798d9970007d5e9c8","6454bbc798d9970007d5e9c6"
zhostel,"659e2bf43a65880007e29d3c","659ceeaedbdf0e00074aadd2"
waixiunortherncuisine,"664418d5fe0dc10007fac359","664418d5fe0dc10007fac357"
liaamira,"65ade4fd0806e1000757e21e","66d95a5f20fbdc0007ceed23"
indahhousekuching,"66a9bfa3c88027000719716f","66a9bedd8a660f0007f0c09d"
sundazecoffee,"628615dfdbe8ea0008c21c11","628615dfdbe8ea0008c21c10"
smartfusion,"63c63f8e0f827500071ffb1b","63c63f8e0f827500071ffb19"
halohalosakamuning,"6474525863b44f000a64dd02","6474525863b44f000a64dd00"
tianyunhealthyrestaurant,"665718d38e25e10007382d0b","665718d38e25e10007382d06"
fubuhaus,"664c575fe7636400074b0d11","664c575fe7636400074b0d0f"
tinyfoodsdnbhd,"64a3c4038944e1000643b1d0","64a3c4038944e1000643b1ce"
mmfssi,"65e92658e68aa800082d711b","65e93649f38e710007f160da"
yongtaufootokmersemabok,"66553fa3fd0f08000706c3f3","66553fa3fd0f08000706c3f1"
greenpepper,"65af5aad0b401f00071d5e03","659b6d9fdd3cdb00079f9e40"
dulangdankopi,"6535f181aa633f00076e1631","6535f181aa633f00076e162f"
ankpetshop,"66752b43c640fc0007381318","66752b43c640fc0007381316"
thepinggancafejohorbahru,"60a4a8cb0c75350006d17d9f","60a4a8cb0c75350006d17d9c"
warungkopipeng,"65d411d8fc35340007c05ab9","65d411d8fc35340007c05a58"
moderninheritance,"64a447deed9b6600075b0fc7","64a447deed9b6600075b0fc5"
kafekita,"6386213347552000079752bd","6386213347552000079752bb"
ameenscafe,"665edb71f2db540007028dc7","665edb71f2db540007028dc5"
thehideout,"6173bf96d3770300064caed0","6173bd7a79939f00076980e2"
petitbitespatisserie,"60351a4a05dcfb0006994086","60351a4a05dcfb0006994085"
roadsidemotel,"64ddc482db75ca000607ebe8","64ddb5f953e4af00074d258c"
guomaseafoodexpress,"66d182f6dc9a730007d3f00a","66d182f6dc9a730007d3f008"
hogardenrestaurant,"656ed0b1ce08980006a17094","656ed0b1ce08980006a17092"
vloungebistro,"6643412cb9d1ed0006d56574","6643412cb9d1ed0006d56572"
minglecafe,"64f6e728b3a6cb0007469bee","64f6e728b3a6cb0007469bec"
thecubby,"6446502cf2e54a0008ab7331","6446502cf2e54a0008ab732f"
kisahjiwa,"60a7538becdb290006306e81","6098df0dff8b5d0006541310"
snugfood,"65058a64c8f7e00007ab304a","65058a64c8f7e00007ab3048"
lestarienak,"66471d0af0e8ea000707e3fa","66471d0af0e8ea000707e3f5"
mennalkoreanbbqcherastraders,"655445b1abc277000764964d","655445b1abc277000764964b"
kedaicoklat,"6299cef109626e00085a421e","6299cef109626e00085a4215"
naskencoffee,"6281ad1cdadebf0007d2ebea","628073b2847d95000807a37d"
toriiteppanyaki,"645b2efc60cab324df850857","64abcc1ff214550007878987"
princeps,"63206ec6c524bb0007037bb5","630221ac120af00009fc79d8"
tgafoodtrading,"5efd5b8727d65000060cf8d6","638e0f3d93a79b0007c4ef4d"
hinodejapaneserestaurant,"61bd91664ac3f200066d29b3","61a04ccc8c1288000653cb0e"
dofi,"66fcf56b8da2630007339503","66fcf56b8da2630007339501"
golfkitchenopc,"657165fa51719f0006ead1cb","657165fa51719f0006ead1c9"
bistrolasorquideas,"661f650035189700076c431e","661f650035189700076c431c"
padelku,"66309febb3fe2a000790465c","66309fc71cff960007e49ae6"
burninpit,"626b57499b808f0008b74f41","626a41a215e9ed0006fc8317"
kckrestmgnt,"5cee5b89ed7a402c7b35f3e8","5cee5b89ed7a402c7b35f3e7"
greensatvalencia,"630866c55d4296000841b8d9","630866c55d4296000841b8d7"
picotecsdnbhd,"65bcab7e9e33da00077a7641","65adcdf1385a3100061ef907"
chan,"656574469fe1df000767c7c5","656574469fe1df000767c7c3"
thepantryiligan,"6017c1a3a818880006e14aad","6017c1a3a818880006e14aac"
thaixiangchi,"660e7f51f973590008158919","660e7f51f973590008158916"
mrfixgadgets,"6295747d207115000728cb62","6295747d207115000728cb5e"
jianghuxiaojiuguan,"649c07aa574e0b00079e35ef","649c07aa574e0b00079e35ed"
tuliyollaltaco,"6683a514a8fc2d0007671968","6683a514a8fc2d0007671961"
aidens,"5e9d7a4e9f60a05ea62b7cb9","5e9d7a4e9f60a05ea62b7cb8"
jaslyncakes,"5f59de1522774000068e7f3a","5456dc1fade443f0e6fa6d77"
bangkokburger,"6465d89e874827000861cccd","64630d770e0d180007b55e03"
gillzgrill,"648175d15c66d90007465151","648175d15c66d9000746514f"
pleatproject,"63a8f4a4fc4cf4000734a0bb","63a8f4a4fc4cf4000734a0b9"
toriiteppanyaki,"62821bfe39d1110007a27eb4","62821c11e694ca0007447bc9"
naskencoffee,"616f93ba969dd200068d25aa","616abd46f1b936000625db87"
avocadowear3,"64c20073ee48ee0008028680","64a633ca6c329900097963da"
instagrabheritagehouse,"66344b7a4989930007530d46","66344b7a4989930007530d44"
justplay,"66b1bb8f64975c00068081a0","60a4b1ce6bdb66000639fd81"
foodcourtshafiqleerecipe,"651fc693613eb500083b0df7","651fc693613eb500083b0df5"
coopfarmasi,"6096abf9cc7de80006f579d8","608903574078fe0006095267"
ruairuaipetshop,"65dd5473d0295800076b928f","65dd5473d0295800076b928d"
imikaempiresdnbhd,"64347028bc9f210007057909","6424f9e7477d5c000637c8ab"
karabar,"635bb0673ce0e900084acdac","635bb0673ce0e900084acdaa"
alldaypolobun,"640ab53d64bca00007392661","640ab465a632450007a6965b"
hongkongrestaurant,"65911a49ad48f800075913c5","65911a49ad48f800075913c3"
pastryvillemontkiara,"6422fe92751ceb0007c61dce","6422fe92751ceb0007c61dcc"
nottyjoncafe,"6350fc0062c2610008bc3b87","6350fc0062c2610008bc3b7f"
rumahkawah,"6482c8a90f873d0008d998e1","6482c8a90f873d0008d998df"
thewaitingroomcafe,"64f6ce71add7f700076345b1","64f6ce71add7f700076345af"
edzrestaurant,"6556ba3e0220670008e3f921","653a32a44d84a700072cc794"
solitas,"63e6ec04d8b1ad0008c4f55f","63e6ec04d8b1ad0008c4f55d"
zxcunclekopitiam,"64e57cdecad498000710621a","64e57cdecad4980007106218"
bircos,"645e125a102c3100083f361e","645e125a102c3100083f361c"
healthyfivenoodles,"660a5f53a791ae00078d7604","660a5f53a791ae00078d7602"
suffuse,"660ad8134b9b64000869c307","660ad8134b9b64000869c305"
nakamurabashi,"63fd5a77d973c20008f3749b","63fd5a77d973c20008f37499"
thirstymonkeys,"62a9a6eb496ea80008dbf46f","62a9a6eb496ea80008dbf46e"
meobelchibugan,"65d33d8cde543d000769c9dc","65d33d8cde543d000769c9da"
imikaempiresdnbhd,"61b877253b462f0006c15f8e","61b873333b462f0006c09733"
buenabrasa,"66bc81a7a8aca7000623d598","66bc81a7a8aca7000623d596"
weatherbee,"631b2ba40a604c0007ce8fbd","631b2a7e552ae5000751a7fd"
kepalasteakhouse,"63e9a40435cdbd00085706ea","63e9a40435cdbd00085706e8"
kittieyiyi,"66960f0912a260000728091e","66960f0912a260000728091c"
flowershop168,"65b1ea21ee3f620007804139","65b1ea21ee3f62000780415e"
restorankuangfong,"635faaf7da0fe70007aef47e","635faaf7da0fe70007aef47c"
konsisihawskamayan,"64e6c74584c5620007e25630","64e6c74584c5620007e2562e"
unfoldcafe,"6671975f6e4e5b000739df79","6671975f6e4e5b000739df77"
rumahkopitangkak,"63f71f916dbaf30007de1236","63f71f916dbaf30007de1234"
sugarree,"647461f6b21e03000710b127","647461f6b21e03000710b125"
thebarracks,"63d3a80a0e4f0e00081d1f48","63d3a80a0e4f0e00081d1f46"
lazeezarabianrestoranandgrill,"63d8b66b2abca400077a88db","63d8b66b2abca400077a88d9"
zenfinity,"64e823709058340007de82a3","66bda321a8aca700063b4baf"
johorecentralstoresdnbhd,"640813d6da704800088b9716","640813d6da704800088b9714"
taobakescakes,"6538b7975157fd00078c4a98","6538afd8ce15910007f6d638"
ccmarketing,"663842a4770e230007b04280","663842a4770e230007b0427e"
cremeuxlabearbakery,"620a207f20cb1d0006f4de78","620a2a35bb5d38000652901d"
cyyewenterprise,"5ce3659f717963117fec56b3","5ce3659f717963117fec56b2"
setempat,"658e7c9d45122800073efa6e","658e7c9d45122800073efa6c"
yummomos,"6407ea74c0932b00074b7e8d","6407ea74c0932b00074b7e8b"
koziekrafts,"65795b270356fd000704d56b","65795b270356fd000704d569"
puzzleplanet,"607fae6462fd7e0006870293","604f08a4aff7ab0006bd23db"
littlebeijing,"5e55d4bdb730ca170d64bedf","5e55d4bdb730ca170d64bede"
popsicolakl,"65531cd5fd127900072a82d0","6555efe376164600082a9ba4"
shinryori,"63a18003f29ac800076c8de7","63a18003f29ac800076c8de5"
afterhoursbar,"5dc4d2b8a30cd37bccbb1a8f","5dc4d2b8a30cd37bccbb1a8e"
tangkakbeefnoodle,"60a5f6bb7583660006ca1e2c","5e916a85820aa06bc8029a9d"
toothlesscoffee,"63b028fc2039d600072ff3d5","63b028fc2039d600072ff3d3"
happyday_2019,"5d63ac3ab1f1861f4a34f0b7","5dd08656c6f4f1691ff9c4cf"
coastalbrewcafe,"6539e9751862090007239e50","6539e9751862090007239e4e"
gamelan,"5c42d676696d337cc7f1af93","5c403c16be29bc5cbacf1a1c"
superkitchen,"66693ff6ad6f97000865fce3","666949566718230007bc10ca"
baleclub,"5e62110d6caba103216b297d","5e62110d6caba103216b297c"
dimdim,"669a71b5990ce600072fc855","669a71b5990ce600072fc853"
vins,"5bbeb2acd17d2d79d4536934","5bbeb2acd17d2d79d4536933"
restoranmaduraicurryhouse,"644b5235e25bf50007ae5a43","644b5235e25bf50007ae5a41"
yoshimeatsucebu,"62ecc91b93e56d00094a97f1","62ecc91b93e56d00094a97ea"
limaunipiscyber,"66d7c81baa2489000720c33c","66d67a43ce9fcc00080f2f62"
yongtaufootokmersemabok,"6678edd86aed5c00077b9a02","66553fa4fd0f08000706c407"
alicafetomyambymakiti,"62ff2c6f20f3c100083e144b","62ff2c6f20f3c100083e1449"
bosscurryhouse,"652dfaed3253ef0007735af8","652dfaed3253ef0007735af6"
modencuisine,"61cbcbf6c35d080006e9a552","61cbcbf6c35d080006e9a551"
isaiahskitchen,"65ae2bac16fa770007c6319e","659bacf722dfef0007aeb0f6"
padangijau,"63b5243570336a0008ba2683","63b5243570336a0008ba2680"
clublaiyabarbozza,"647d8bf776c90900075dea97","647d8bf776c90900075dea95"
bfgikanbakarstation,"66dc01725cf3340006e0b4ec","66dc01725cf3340006e0b4ea"
thehiddenalley,"63d38c4206f5320008cce4e5","63c7516b5b1afe0008aebb31"
chiangmailasorquideas,"6650b88b737e7f0007118139","6650b88b737e7f0007118137"
thestagekch,"5d122d456f2b3a1f277ca469","5d122d456f2b3a1f277ca468"
opcfactoryoutletcaloocan,"65277ce9c8c30e00064a270f","65489b8b5711190007e0adab"
woodfirepuncakalam,"62de3116a215a4000762c987","62de3116a215a4000762c986"
flint,"6450c1c8dcf1a600078eaae6","6450c1c8dcf1a600078eaae4"
themankindbarber,"5de737dde252e228ed45ade5","5de737dde252e228ed45ade4"
ckhfoodgroupsdnbhd,"65dd5cb00a31360007237e0f","65dd5cb00a31360007237e0c"
sinthornsteakhousetungkru,"5fa3b7a287b01f000690c029","5e411eabe1417c17357a29ee"
kafecendolncrumbs,"63fc2dff689a15000b87374f","63fc2dff689a15000b87374d"
finopiza,"5db10b8fd9989f789d61584b","5db10b8fd9989f789d61584a"
thipparot,"5ebd715a76461479a877f7fb","5ebd715a76461479a877f7fa"
fishclub,"5db93dbc17cf771e2bc20bc7","5db6a31ecd2b7272067150ae"
youjiansteamboat,"60a233bef456c70006bef37e","60a233bef456c70006bef37d"
anacakecafe,"62c2f766465aed000702b5a8","62c2f766465aed000702b5a6"
stopover,"619b692671b7980006cb1999","619b692671b7980006cb1996"
thai-mango,"64f6830737e03500073d6c67","64f60ad97bd2fa00077aa3d0"
piasauboatclubmiri,"65f3f3b3e948c800085455be","6213039749506c000618dd29"
pulkate,"631567425d26cf0007d7b847","631567425d26cf0007d7b845"
tiffz,"639a98d64b20930007e6d5cd","639a8e4f0d5add0008e78d40"
nonttrading,"5d67770d6a871d2204edc6fe","5d67770d6a871d2204edc6fd"
vintryretail,"6633deb2b3fe2a0007e3e5fc","662a4a80bb0d44000699998d"
mhfrozen,"65f2927cfd40d700078893e7","65f2927cfd40d700078893e5"
boudoir,"63e1efa221c1fc0007a51154","63e1efa221c1fc0007a51151"
cinema76cafe,"65bc9b59a3a628000785a620","65bc9b59a3a628000785a61e"
berbetsbrewrestobar,"660ba22ae1503a000742375e","660ba22ae1503a000742375a"
shinessecret,"635e4122674c2800089f7e50","635e4122674c2800089f7e4e"
ibakeingredientmart,"5ca56dbefb55500ad470430b","5ca56dbefb55500ad470430a"
jebolparitraja,"65265904150f48000707f257","65265904150f48000707f255"
dareiacoffeepenang,"65d5520378e2d600079e8c2f","65d5520378e2d600079e8c2d"
dexodusgastropub,"6503b9cc9a14c40007937acb","64f153c7e39325000861dfa7"
crosskitchen,"65b75668207b270007b63ae3","65b75668207b270007b63ae1"
heritagehouse,"637f82e6567b3900072ddb69","637f82e6567b3900072ddb67"
anthologycoffee,"66038ae7941a710008df268b","66038ae7941a710008df2688"
lingkythailand,"62985f67dd07e0000714ef5d","62985f67dd07e0000714ef5c"
onethird,"659d4a21e16e0b0008bd4c2c","659d4a21e16e0b0008bd4c27"
baksosenario,"6021104e480b8400066dd1bf","6021104e480b8400066dd1be"
tomotomo,"66da5d9f6c44c30006fe0e27","66c6c0d89c8f360007592277"
dobisolariz,"66dfb0a13b70a100060abc55","66dfb0a13b70a100060abc53"
warungsimplebangi,"638d93ba6b0f620008fddfd1","638d93ba6b0f620008fddfcf"
oporstore22,"6395c41ec3141800070743d5","6395c41ec3141800070743d3"
"6fundays","5e4c24e533439b24eba4328f","5e4c24e533439b24eba4328e"
yakusoku,"5dcaab5e4b875d6dda955f60","5dcaab2f4b875d6dda955d55"
soviewsiraycafeandrestaurant,"65a743a722f9fe0007ce5f78","65a743a722f9fe0007ce5f76"
mamabellapanchor,"65a7484d40e3e30008170c93","65a7484d40e3e30008170c91"
sisbeauty,"63d7a6e0a004700007c930f8","63d7a6e0a004700007c930f6"
